"idANOMALIA";"CLASSIFICACAO_ANOMALIA_idCLASSIFICACAO_ANOMALIA";"CONTRATO_idCONTRATO";"DESCRICAO";"DATA_OCORRENCIA" 
9406;1;5;"Descricao da anomalia registrada";"2017-10-11"
9407;1;3;"Descricao da anomalia registrada";"2015-02-28"
9408;1;5;"Descricao da anomalia registrada";"2020-05-12"
9409;1;2;"Descricao da anomalia registrada";"2016-12-05"
9410;1;6;"Descricao da anomalia registrada";"2017-07-21"
9411;1;6;"Descricao da anomalia registrada";"2020-09-25"
9412;1;5;"Descricao da anomalia registrada";"2015-09-22"
9413;1;1;"Descricao da anomalia registrada";"2016-07-10"
9414;1;5;"Descricao da anomalia registrada";"2016-04-09"
9415;1;2;"Descricao da anomalia registrada";"2015-05-20"
9416;1;6;"Descricao da anomalia registrada";"2019-08-19"
9417;1;1;"Descricao da anomalia registrada";"2015-12-08"
9418;1;2;"Descricao da anomalia registrada";"2019-01-05"
9419;1;3;"Descricao da anomalia registrada";"2020-10-19"
9420;1;3;"Descricao da anomalia registrada";"2019-09-03"
9421;1;6;"Descricao da anomalia registrada";"2020-03-14"
9422;1;4;"Descricao da anomalia registrada";"2017-08-14"
9423;1;1;"Descricao da anomalia registrada";"2017-06-13"
9424;1;2;"Descricao da anomalia registrada";"2020-01-29"
9425;1;5;"Descricao da anomalia registrada";"2019-06-09"
9426;1;3;"Descricao da anomalia registrada";"2018-09-24"
9427;1;1;"Descricao da anomalia registrada";"2019-09-11"
9428;1;5;"Descricao da anomalia registrada";"2018-07-03"
9429;1;6;"Descricao da anomalia registrada";"2017-07-15"
9430;1;1;"Descricao da anomalia registrada";"2020-03-07"
9431;1;3;"Descricao da anomalia registrada";"2015-02-19"
9432;1;1;"Descricao da anomalia registrada";"2017-10-10"
9433;1;4;"Descricao da anomalia registrada";"2017-07-31"
9434;1;5;"Descricao da anomalia registrada";"2021-04-23"
9435;1;3;"Descricao da anomalia registrada";"2019-05-17"
9436;1;4;"Descricao da anomalia registrada";"2016-01-02"
9437;1;2;"Descricao da anomalia registrada";"2019-05-08"
9438;1;6;"Descricao da anomalia registrada";"2020-05-09"
9439;1;5;"Descricao da anomalia registrada";"2021-03-03"
9440;1;3;"Descricao da anomalia registrada";"2016-10-05"
9441;1;2;"Descricao da anomalia registrada";"2020-12-18"
9442;1;1;"Descricao da anomalia registrada";"2020-10-11"
9443;1;2;"Descricao da anomalia registrada";"2019-10-21"
9444;1;2;"Descricao da anomalia registrada";"2018-07-21"
9445;1;2;"Descricao da anomalia registrada";"2015-07-10"
9446;1;5;"Descricao da anomalia registrada";"2020-03-14"
9447;1;3;"Descricao da anomalia registrada";"2019-03-21"
9448;1;6;"Descricao da anomalia registrada";"2015-08-24"
9449;1;2;"Descricao da anomalia registrada";"2018-04-09"
9450;1;3;"Descricao da anomalia registrada";"2015-02-09"
9451;1;3;"Descricao da anomalia registrada";"2018-03-20"
9452;1;6;"Descricao da anomalia registrada";"2021-05-13"
9453;1;6;"Descricao da anomalia registrada";"2018-06-03"
9454;1;2;"Descricao da anomalia registrada";"2016-10-16"
9455;1;1;"Descricao da anomalia registrada";"2018-12-01"
9456;1;6;"Descricao da anomalia registrada";"2020-02-18"
9457;1;6;"Descricao da anomalia registrada";"2020-04-30"
9458;1;4;"Descricao da anomalia registrada";"2019-02-18"
9459;1;3;"Descricao da anomalia registrada";"2019-11-01"
9460;1;3;"Descricao da anomalia registrada";"2016-09-12"
9461;1;5;"Descricao da anomalia registrada";"2017-11-27"
9462;1;2;"Descricao da anomalia registrada";"2016-09-09"
9463;1;3;"Descricao da anomalia registrada";"2018-08-07"
9464;1;3;"Descricao da anomalia registrada";"2021-03-09"
9465;1;5;"Descricao da anomalia registrada";"2017-05-12"
9466;1;4;"Descricao da anomalia registrada";"2016-05-11"
9467;1;5;"Descricao da anomalia registrada";"2020-10-27"
9468;1;3;"Descricao da anomalia registrada";"2015-08-19"
9469;1;3;"Descricao da anomalia registrada";"2016-07-18"
9470;1;1;"Descricao da anomalia registrada";"2020-11-29"
9471;1;4;"Descricao da anomalia registrada";"2018-09-13"
9472;1;2;"Descricao da anomalia registrada";"2020-09-21"
9473;1;2;"Descricao da anomalia registrada";"2015-09-17"
9474;1;3;"Descricao da anomalia registrada";"2017-07-15"
9475;1;4;"Descricao da anomalia registrada";"2020-12-05"
9476;1;6;"Descricao da anomalia registrada";"2019-11-19"
9477;1;1;"Descricao da anomalia registrada";"2021-02-06"
9478;1;4;"Descricao da anomalia registrada";"2017-01-31"
9479;1;2;"Descricao da anomalia registrada";"2019-03-30"
9480;1;4;"Descricao da anomalia registrada";"2019-11-01"
9481;1;3;"Descricao da anomalia registrada";"2015-11-24"
9482;1;5;"Descricao da anomalia registrada";"2020-12-01"
9483;1;3;"Descricao da anomalia registrada";"2017-07-13"
9484;1;4;"Descricao da anomalia registrada";"2021-04-20"
9485;1;3;"Descricao da anomalia registrada";"2015-06-26"
9486;1;2;"Descricao da anomalia registrada";"2018-12-19"
9487;1;1;"Descricao da anomalia registrada";"2015-12-21"
9488;1;5;"Descricao da anomalia registrada";"2017-07-29"
9489;1;2;"Descricao da anomalia registrada";"2020-12-06"
9490;1;3;"Descricao da anomalia registrada";"2015-12-09"
9491;1;6;"Descricao da anomalia registrada";"2016-09-29"
9492;1;6;"Descricao da anomalia registrada";"2015-04-05"
9493;1;3;"Descricao da anomalia registrada";"2020-03-22"
9494;1;2;"Descricao da anomalia registrada";"2021-03-20"
9495;1;2;"Descricao da anomalia registrada";"2015-12-24"
9496;1;5;"Descricao da anomalia registrada";"2015-04-03"
9497;1;6;"Descricao da anomalia registrada";"2017-08-02"
9498;1;1;"Descricao da anomalia registrada";"2019-09-16"
9499;1;2;"Descricao da anomalia registrada";"2018-07-28"
9500;1;1;"Descricao da anomalia registrada";"2019-12-23"
9501;1;2;"Descricao da anomalia registrada";"2019-05-06"
9502;1;2;"Descricao da anomalia registrada";"2019-10-19"
9503;1;6;"Descricao da anomalia registrada";"2017-05-25"
9504;1;6;"Descricao da anomalia registrada";"2018-10-10"
9505;1;2;"Descricao da anomalia registrada";"2016-05-28"
9506;1;3;"Descricao da anomalia registrada";"2017-02-23"
9507;1;2;"Descricao da anomalia registrada";"2018-09-11"
9508;1;5;"Descricao da anomalia registrada";"2021-05-01"
9509;1;2;"Descricao da anomalia registrada";"2018-09-16"
9510;1;3;"Descricao da anomalia registrada";"2020-01-01"
9511;1;1;"Descricao da anomalia registrada";"2020-10-30"
9512;1;3;"Descricao da anomalia registrada";"2015-12-07"
9513;1;4;"Descricao da anomalia registrada";"2020-11-11"
9514;1;4;"Descricao da anomalia registrada";"2018-08-24"
9515;1;3;"Descricao da anomalia registrada";"2018-08-01"
9516;1;5;"Descricao da anomalia registrada";"2018-10-07"
9517;1;2;"Descricao da anomalia registrada";"2020-03-11"
9518;1;5;"Descricao da anomalia registrada";"2016-12-29"
9519;1;5;"Descricao da anomalia registrada";"2017-04-12"
9520;1;3;"Descricao da anomalia registrada";"2015-03-17"
9521;1;2;"Descricao da anomalia registrada";"2017-03-26"
9522;1;3;"Descricao da anomalia registrada";"2016-05-09"
9523;1;3;"Descricao da anomalia registrada";"2017-05-20"
9524;1;4;"Descricao da anomalia registrada";"2015-03-19"
9525;1;6;"Descricao da anomalia registrada";"2019-03-25"
9526;1;5;"Descricao da anomalia registrada";"2016-11-22"
9527;1;2;"Descricao da anomalia registrada";"2017-10-07"
9528;1;5;"Descricao da anomalia registrada";"2017-09-26"
9529;1;2;"Descricao da anomalia registrada";"2017-09-15"
9530;1;5;"Descricao da anomalia registrada";"2021-02-16"
9531;1;3;"Descricao da anomalia registrada";"2018-02-04"
9532;1;5;"Descricao da anomalia registrada";"2015-09-15"
9533;1;2;"Descricao da anomalia registrada";"2018-01-14"
9534;1;4;"Descricao da anomalia registrada";"2018-10-06"
9535;1;6;"Descricao da anomalia registrada";"2017-09-03"
9536;1;2;"Descricao da anomalia registrada";"2018-03-18"
9537;1;1;"Descricao da anomalia registrada";"2016-01-08"
9538;1;4;"Descricao da anomalia registrada";"2021-05-04"
9539;1;2;"Descricao da anomalia registrada";"2015-06-19"
9540;1;3;"Descricao da anomalia registrada";"2019-06-22"
9541;1;3;"Descricao da anomalia registrada";"2016-07-29"
9542;1;1;"Descricao da anomalia registrada";"2017-10-04"
9543;1;1;"Descricao da anomalia registrada";"2018-03-23"
9544;1;3;"Descricao da anomalia registrada";"2015-10-17"
9545;1;1;"Descricao da anomalia registrada";"2020-04-26"
9546;1;6;"Descricao da anomalia registrada";"2019-06-17"
9547;1;3;"Descricao da anomalia registrada";"2020-10-01"
9548;1;1;"Descricao da anomalia registrada";"2019-10-25"
9549;1;2;"Descricao da anomalia registrada";"2019-12-28"
9550;1;1;"Descricao da anomalia registrada";"2015-08-04"
9551;1;1;"Descricao da anomalia registrada";"2020-05-18"
9552;1;5;"Descricao da anomalia registrada";"2020-01-18"
9553;1;4;"Descricao da anomalia registrada";"2019-06-30"
9554;1;2;"Descricao da anomalia registrada";"2017-09-03"
9555;1;5;"Descricao da anomalia registrada";"2018-05-05"
9556;1;4;"Descricao da anomalia registrada";"2017-10-11"
9557;1;2;"Descricao da anomalia registrada";"2020-03-12"
9558;1;6;"Descricao da anomalia registrada";"2015-01-11"
9559;1;6;"Descricao da anomalia registrada";"2016-04-17"
9560;1;5;"Descricao da anomalia registrada";"2016-05-22"
9561;1;2;"Descricao da anomalia registrada";"2017-12-09"
9562;1;2;"Descricao da anomalia registrada";"2016-01-16"
9563;1;3;"Descricao da anomalia registrada";"2018-05-03"
9564;1;5;"Descricao da anomalia registrada";"2021-06-29"
9565;1;3;"Descricao da anomalia registrada";"2019-07-09"
9566;1;4;"Descricao da anomalia registrada";"2018-07-31"
9567;1;5;"Descricao da anomalia registrada";"2015-06-23"
9568;1;2;"Descricao da anomalia registrada";"2019-01-19"
9569;1;5;"Descricao da anomalia registrada";"2017-02-19"
9570;1;3;"Descricao da anomalia registrada";"2019-01-07"
9571;1;6;"Descricao da anomalia registrada";"2020-08-17"
9572;1;5;"Descricao da anomalia registrada";"2016-02-14"
9573;1;2;"Descricao da anomalia registrada";"2017-02-02"
9574;1;4;"Descricao da anomalia registrada";"2016-10-03"
9575;1;6;"Descricao da anomalia registrada";"2021-02-04"
9576;1;5;"Descricao da anomalia registrada";"2016-04-15"
9577;1;1;"Descricao da anomalia registrada";"2021-02-22"
9578;1;5;"Descricao da anomalia registrada";"2020-11-15"
9579;1;3;"Descricao da anomalia registrada";"2020-11-09"
9580;1;3;"Descricao da anomalia registrada";"2019-05-30"
9581;1;6;"Descricao da anomalia registrada";"2015-08-18"
9582;1;6;"Descricao da anomalia registrada";"2015-05-28"
9583;1;1;"Descricao da anomalia registrada";"2020-11-20"
9584;1;5;"Descricao da anomalia registrada";"2017-04-27"
9585;1;3;"Descricao da anomalia registrada";"2018-05-14"
9586;1;2;"Descricao da anomalia registrada";"2020-10-11"
9587;1;2;"Descricao da anomalia registrada";"2019-01-18"
9588;1;6;"Descricao da anomalia registrada";"2017-01-24"
9589;1;1;"Descricao da anomalia registrada";"2018-01-26"
9590;1;1;"Descricao da anomalia registrada";"2015-11-11"
9591;1;2;"Descricao da anomalia registrada";"2020-01-22"
9592;1;4;"Descricao da anomalia registrada";"2015-02-01"
9593;1;5;"Descricao da anomalia registrada";"2019-02-23"
9594;1;4;"Descricao da anomalia registrada";"2015-04-11"
9595;1;6;"Descricao da anomalia registrada";"2016-02-01"
9596;1;4;"Descricao da anomalia registrada";"2018-04-16"
9597;1;2;"Descricao da anomalia registrada";"2018-12-06"
9598;1;6;"Descricao da anomalia registrada";"2017-09-14"
9599;1;3;"Descricao da anomalia registrada";"2020-10-31"
9600;1;3;"Descricao da anomalia registrada";"2019-03-10"
9601;1;4;"Descricao da anomalia registrada";"2021-07-06"
9602;1;6;"Descricao da anomalia registrada";"2020-12-28"
9603;1;5;"Descricao da anomalia registrada";"2017-05-15"
9604;1;3;"Descricao da anomalia registrada";"2020-09-26"
9605;1;6;"Descricao da anomalia registrada";"2021-04-13"
9606;1;3;"Descricao da anomalia registrada";"2018-08-05"
9607;1;6;"Descricao da anomalia registrada";"2020-10-31"
9608;1;2;"Descricao da anomalia registrada";"2017-02-16"
9609;1;2;"Descricao da anomalia registrada";"2018-10-17"
9610;1;4;"Descricao da anomalia registrada";"2018-09-09"
9611;1;1;"Descricao da anomalia registrada";"2018-10-22"
9612;1;5;"Descricao da anomalia registrada";"2019-12-09"
9613;1;6;"Descricao da anomalia registrada";"2020-10-30"
9614;1;1;"Descricao da anomalia registrada";"2015-10-25"
9615;1;3;"Descricao da anomalia registrada";"2020-09-11"
9616;1;5;"Descricao da anomalia registrada";"2017-07-23"
9617;1;4;"Descricao da anomalia registrada";"2018-07-01"
9618;1;3;"Descricao da anomalia registrada";"2021-03-31"
9619;1;6;"Descricao da anomalia registrada";"2016-05-17"
9620;1;1;"Descricao da anomalia registrada";"2018-05-29"
9621;1;4;"Descricao da anomalia registrada";"2016-06-04"
9622;1;2;"Descricao da anomalia registrada";"2019-07-02"
9623;1;1;"Descricao da anomalia registrada";"2015-10-12"
9624;1;6;"Descricao da anomalia registrada";"2015-07-25"
9625;1;4;"Descricao da anomalia registrada";"2017-01-09"
9626;1;2;"Descricao da anomalia registrada";"2018-12-25"
9627;1;1;"Descricao da anomalia registrada";"2018-06-04"
9628;1;1;"Descricao da anomalia registrada";"2016-04-27"
9629;1;3;"Descricao da anomalia registrada";"2021-02-13"
9630;1;6;"Descricao da anomalia registrada";"2019-10-09"
9631;1;4;"Descricao da anomalia registrada";"2021-07-20"
9632;1;3;"Descricao da anomalia registrada";"2021-07-07"
9633;1;4;"Descricao da anomalia registrada";"2015-05-21"
9634;1;2;"Descricao da anomalia registrada";"2019-02-25"
9635;1;2;"Descricao da anomalia registrada";"2019-02-26"
9636;1;2;"Descricao da anomalia registrada";"2017-02-23"
9637;1;3;"Descricao da anomalia registrada";"2020-08-13"
9638;1;1;"Descricao da anomalia registrada";"2020-02-27"
9639;1;5;"Descricao da anomalia registrada";"2021-02-20"
9640;1;4;"Descricao da anomalia registrada";"2015-05-23"
9641;1;6;"Descricao da anomalia registrada";"2015-08-28"
9642;1;2;"Descricao da anomalia registrada";"2016-06-16"
9643;1;6;"Descricao da anomalia registrada";"2017-10-02"
9644;1;4;"Descricao da anomalia registrada";"2017-11-07"
9645;1;3;"Descricao da anomalia registrada";"2017-09-10"
9646;1;4;"Descricao da anomalia registrada";"2020-09-15"
9647;1;4;"Descricao da anomalia registrada";"2015-08-26"
9648;1;2;"Descricao da anomalia registrada";"2015-02-26"
9649;1;5;"Descricao da anomalia registrada";"2016-03-20"
9650;1;4;"Descricao da anomalia registrada";"2015-11-24"
9651;1;2;"Descricao da anomalia registrada";"2021-07-12"
9652;1;2;"Descricao da anomalia registrada";"2016-08-05"
9653;1;6;"Descricao da anomalia registrada";"2017-09-17"
9654;1;2;"Descricao da anomalia registrada";"2017-07-16"
9655;1;4;"Descricao da anomalia registrada";"2020-01-24"
9656;1;4;"Descricao da anomalia registrada";"2021-02-24"
9657;1;5;"Descricao da anomalia registrada";"2016-03-15"
9658;1;6;"Descricao da anomalia registrada";"2018-01-12"
9659;1;6;"Descricao da anomalia registrada";"2016-03-30"
9660;1;3;"Descricao da anomalia registrada";"2017-03-03"
9661;1;2;"Descricao da anomalia registrada";"2019-11-03"
9662;1;5;"Descricao da anomalia registrada";"2018-05-17"
9663;1;6;"Descricao da anomalia registrada";"2017-10-23"
9664;1;3;"Descricao da anomalia registrada";"2016-04-15"
9665;1;1;"Descricao da anomalia registrada";"2015-03-13"
9666;1;3;"Descricao da anomalia registrada";"2016-08-22"
9667;1;2;"Descricao da anomalia registrada";"2019-07-29"
9668;1;6;"Descricao da anomalia registrada";"2020-09-06"
9669;1;4;"Descricao da anomalia registrada";"2016-10-13"
9670;1;3;"Descricao da anomalia registrada";"2018-12-13"
9671;1;1;"Descricao da anomalia registrada";"2017-07-01"
9672;1;4;"Descricao da anomalia registrada";"2021-06-21"
9673;1;2;"Descricao da anomalia registrada";"2016-09-28"
9674;1;2;"Descricao da anomalia registrada";"2017-03-31"
9675;1;4;"Descricao da anomalia registrada";"2017-01-10"
9676;1;3;"Descricao da anomalia registrada";"2019-02-20"
9677;1;2;"Descricao da anomalia registrada";"2019-03-15"
9678;1;5;"Descricao da anomalia registrada";"2016-09-30"
9679;1;1;"Descricao da anomalia registrada";"2016-11-17"
9680;1;1;"Descricao da anomalia registrada";"2021-05-09"
9681;1;4;"Descricao da anomalia registrada";"2017-09-02"
9682;1;1;"Descricao da anomalia registrada";"2015-03-25"
9683;1;4;"Descricao da anomalia registrada";"2015-03-29"
9684;1;4;"Descricao da anomalia registrada";"2020-05-03"
9685;1;4;"Descricao da anomalia registrada";"2020-11-23"
9686;1;6;"Descricao da anomalia registrada";"2021-07-18"
9687;1;4;"Descricao da anomalia registrada";"2019-11-13"
9688;1;4;"Descricao da anomalia registrada";"2019-11-10"
9689;1;6;"Descricao da anomalia registrada";"2017-02-27"
9690;1;4;"Descricao da anomalia registrada";"2020-11-14"
9691;1;3;"Descricao da anomalia registrada";"2016-11-13"
9692;1;3;"Descricao da anomalia registrada";"2017-08-30"
9693;1;5;"Descricao da anomalia registrada";"2017-06-15"
9694;1;4;"Descricao da anomalia registrada";"2019-06-22"
9695;1;5;"Descricao da anomalia registrada";"2017-11-03"
9696;1;6;"Descricao da anomalia registrada";"2017-05-31"
9697;1;3;"Descricao da anomalia registrada";"2015-06-01"
9698;1;5;"Descricao da anomalia registrada";"2019-06-17"
9699;1;2;"Descricao da anomalia registrada";"2018-05-26"
9700;1;6;"Descricao da anomalia registrada";"2019-02-20"
9701;1;5;"Descricao da anomalia registrada";"2018-12-19"
9702;1;4;"Descricao da anomalia registrada";"2019-01-25"
9703;1;1;"Descricao da anomalia registrada";"2019-02-08"
9704;1;6;"Descricao da anomalia registrada";"2018-02-04"
9705;1;3;"Descricao da anomalia registrada";"2016-11-14"
